city,utc_adjust
bangkok,7
waypoint,lon,lat
transit,99.52919992893716,17.444364247548318
transit,99.521777728139,17.44965861372227
transit,99.51435509880257,17.454952700330733
transit,99.50693204078718,17.46024650726809
transit,99.49950855395217,17.465540034428674
transit,99.49208463815684,17.47083328170683
transit,99.4846602932605,17.476126248996888
transit,99.4772355191225,17.481418936193148
transit,99.46981031560213,17.4867113431899
transit,99.46238468255873,17.49200346988141
transit,99.45495861985162,17.497295316161956
transit,99.44753212734011,17.502586881925765
transit,99.44010520488354,17.507878167067073
transit,99.43267785234121,17.513169171480097
transit,99.42525006957246,17.51845989505902
transit,99.41782185643662,17.52375033769804
transit,99.410393212793,17.529040499291316
transit,99.40296413850095,17.534330379733
transit,99.39553463341977,17.53961997891723
transit,99.38810469740883,17.54490929673812
transit,99.38067433032744,17.55019833308977
transit,99.37324353203492,17.555487087866283
transit,99.36581230239061,17.560775560961726
transit,99.35838064125383,17.566063752270153
transit,99.35094854848396,17.571351661685608
transit,99.34351602394028,17.576639289102125
transit,99.33608306748218,17.5819266344137
transit,99.32864967896894,17.58721369751434
transit,99.32121585825995,17.592500478298025
transit,99.31378160521452,17.597786976658714
transit,99.30634691969199,17.603073192490353
transit,99.29891180155172,17.60835912568688
transit,99.29147625065305,17.613644776142216
transit,99.2840402668553,17.618930143750262
transit,99.27660385001784,17.624215228404896
WP20,99.269167,17.62950003
transit,99.26635252996367,17.63792495855916
transit,99.26353779835352,17.64634983976061
transit,99.26072280501332,17.6547746735773
transit,99.2579075497868,17.663199459982156
transit,99.25509203251767,17.67162419894811
transit,99.25227625304954,17.68004889044808
transit,99.24946021122605,17.68847353445498
transit,99.24664390689071,17.696898130941722
transit,99.24382733988703,17.705322679881206
transit,99.24101051005846,17.713747181246323
transit,99.23819341724838,17.72217163500995
transit,99.23537606130014,17.730596041144977
transit,99.23255844205707,17.739020399624277
transit,99.22974055936238,17.74744471042071
transit,99.22692241305931,17.75586897350713
transit,99.22410400299098,17.7642931888564
transit,99.22128532900052,17.772717356441344
transit,99.21846639093097,17.781141476234815
transit,99.21564718862534,17.789565548209644
transit,99.21282772192659,17.79798957233864
transit,99.21000799067761,17.80641354859462
transit,99.20718799472127,17.81483747695041
transit,99.20436773390038,17.823261357378787
transit,99.2015472080577,17.831685189852557
transit,99.19872641703594,17.840108974344503
transit,99.19590536067776,17.848532710827417
transit,99.19308403882576,17.856956399274054
transit,99.19026245132252,17.865380039657182
transit,99.18744059801054,17.873803631949574
transit,99.18461847873228,17.88222717612396
transit,99.18179609333016,17.890650672153097
transit,99.17897344164655,17.899074120009722
transit,99.17615052352375,17.90749751966656
transit,99.17332733880401,17.915920871096333
transit,99.17050388732959,17.924344174271752
transit,99.16768016894261,17.93276742916554
transit,99.1648561834852,17.94119063575039
transit,99.16203193079944,17.94961379399899
transit,99.15920741072732,17.95803690388403
transit,99.15638262311083,17.966459965378185
transit,99.15355756779186,17.97488297845414
transit,99.15073224461229,17.983305943084545
transit,99.14790665341393,17.991728859242063
transit,99.14508079403855,18.000151726899347
transit,99.14225466632787,18.00857454602904
transit,99.13942827012355,18.01699731660377
transit,99.13660160526717,18.025420038596177
transit,99.13377467160036,18.033842711978878
transit,99.13094746896459,18.042265336724476
transit,99.12811999720134,18.050687912805593
transit,99.12529225615202,18.05911044019482
transit,99.122464245658,18.067532918864757
transit,99.11963596556058,18.075955348787982
transit,99.11680741570102,18.084377729937074
transit,99.11397859592054,18.092800062284606
transit,99.11114950606033,18.101222345803134
transit,99.10832014596146,18.109644580465226
transit,99.10549051546501,18.118066766243413
transit,99.10266061441197,18.126488903110253
transit,99.09983044264334,18.13491099103827
WP21,99.097,18.14333303
transit,99.10065204694395,18.15053863299162
transit,99.10430439321041,18.157744161260723
transit,99.10795703894814,18.164949614770485
transit,99.11160998430594,18.172154993484096
transit,99.11526322943266,18.179360297364724
transit,99.11891677447714,18.186565526375535
transit,99.12257061958833,18.19377068047968
transit,99.12622476491516,18.200975759640304
transit,99.12987921060665,18.20818076382054
transit,99.13353395681177,18.215385692983517
transit,99.13718900367964,18.22259054709235
transit,99.14084435135933,18.22979532611015
WP22,99.1445,18.23700003
transit,99.15146735747362,18.24206090597879
transit,99.15843511817809,18.247121525852435
transit,99.16540328223628,18.25218188953077
transit,99.17237184977107,18.257241996923632
transit,99.17934082090532,18.262301847940826
transit,99.1863101957619,18.267361442492156
transit,99.1932799744637,18.272420780487415
transit,99.20025015713358,18.277479861836383
transit,99.2072207438944,18.282538686448806
transit,99.21419173486905,18.28759725423445
transit,99.2211631301804,18.29265556510304
transit,99.22813492995131,18.2977136189643
transit,99.23510713430467,18.302771415727932
transit,99.24207974336333,18.307828955303652
transit,99.24905275725021,18.312886237601127
transit,99.25602617608814,18.31794326253002
WP23,99.263,18.32300003
transit,99.25557382490359,18.32744088559543
transit,99.2481472707872,18.331881450058834
transit,99.2407203375578,18.336321723300404
transit,99.23329302512239,18.34076170523036
transit,99.22586533338799,18.345201395758863
transit,99.21843726226156,18.349640794796098
transit,99.21100881165015,18.35407990225223
transit,99.20357998146078,18.358518718037413
transit,99.19615077160049,18.362957242061793
transit,99.1887211819763,18.367395474235504
transit,99.18129121249532,18.37183341446868
transit,99.17386086306458,18.376271062671425
transit,99.16643013359115,18.380708418753848
transit,99.15899902398213,18.385145482626054
transit,99.1515675341446,18.389582254198125
transit,99.1441356639857,18.394018733380133
transit,99.13670341341249,18.398454920082145
transit,99.12927078233214,18.402890814214228
transit,99.12183777065178,18.40732641568642
transit,99.11440437827852,18.411761724408755
transit,99.10697060511956,18.416196740291273
transit,99.09953645108203,18.420631463243982
transit,99.09210191607312,18.42506589317689
WP24,99.084667,18.42950003
transit,99.07590508762327,18.42952644374126
transit,99.06714317259124,18.429552453173475
transit,99.05838125494486,18.429578058295917
transit,99.04961933472507,18.429603259107854
transit,99.04085741197284,18.42962805560859
transit,99.0320954867291,18.429652447797427
transit,99.02333355903484,18.42967643567368
transit,99.01457162893098,18.429700019236673
transit,99.00580969645848,18.429723198485757
transit,98.99704776165832,18.429745973420264
transit,98.98828582457143,18.429768344039562
transit,98.97952388523878,18.42979031034303
transit,98.97076194370132,18.429811872330045
WP25,98.962,18.42983303
transit,98.96202131799997,18.438512668615008
transit,98.96204263814047,18.447192299299033
transit,98.96206396042278,18.45587192204888
transit,98.9620852848482,18.464551536861347
transit,98.96210661141804,18.473231143733248
transit,98.96212794013357,18.481910742661395
transit,98.96214927099611,18.490590333642597
transit,98.96217060400696,18.499269916673665
transit,98.9621919391674,18.507949491751404
transit,98.96221327647872,18.516629058872628
transit,98.96223461594225,18.525308618034146
transit,98.96225595755928,18.533988169232785
transit,98.9622773013311,18.54266771246535
transit,98.962298647259,18.551347247728643
transit,98.96231999534432,18.5600267750195
transit,98.96234134558831,18.568706294334728
transit,98.96236269799232,18.577385805671142
transit,98.96238405255762,18.58606530902557
transit,98.96240540928552,18.594744804394814
transit,98.96242676817734,18.60342429177571
transit,98.96244812923435,18.612103771165064
transit,98.96246949245788,18.620783242559707
transit,98.96249085784923,18.62946270595645
transit,98.9625122254097,18.638142161352125
transit,98.96253359514058,18.64682160874355
transit,98.96255496704322,18.655501048127554
transit,98.96257634111889,18.664180479500953
transit,98.9625977173689,18.672859902860576
transit,98.96261909579457,18.68153931820326
transit,98.96264047639718,18.690218725525803
transit,98.96266185917808,18.69889812482506
transit,98.96268324413855,18.70757751609785
transit,98.9627046312799,18.716256899340998
transit,98.96272602060345,18.72493627455134
transit,98.96274741211052,18.733615641725706
transit,98.96276880580238,18.74229500086092
transit,98.96279020168038,18.750974351953822
transit,98.96281159974582,18.759653695001234
Chiang_Mai,98.962833,18.76833303
transit,98.97102345626038,18.76608001026244
transit,98.97921369496291,18.7638266311987
transit,98.9874037161068,18.7615728928644
transit,98.9955935196913,18.759318795315163
transit,99.00378310571564,18.757064338606618
transit,99.01197247417912,18.75480952279439
transit,99.02016162508102,18.75255434793413
transit,99.02835055842063,18.750298814081457
transit,99.03653927419731,18.74804292129203
transit,99.04472777241037,18.745786669621488
transit,99.05291605305919,18.743530059125487
transit,99.06110411614316,18.74127308985968
transit,99.06929196166166,18.739015761879713
transit,99.07747958961414,18.73675807524127
WP27,99.085667,18.73450003
transit,99.0856442495099,18.726204652347565
transit,99.08562150123944,18.717909267353512
transit,99.08559875518738,18.70961387502061
transit,99.0855760113524,18.701318475351638
transit,99.08555326973327,18.693023068349355
transit,99.08553053032868,18.684727654016523
transit,99.0855077931374,18.676432232355932
transit,99.08548505815813,18.66813680337033
transit,99.08546232538961,18.65984136706251
transit,99.08543959483058,18.651545923435226
transit,99.08541686647975,18.64325047249126
transit,99.08539414033586,18.63495501423338
transit,99.08537141639765,18.626659548664367
transit,99.08534869466384,18.618364075786985
transit,99.08532597513317,18.61006859560402
transit,99.08530325780438,18.60177310811824
transit,99.08528054267619,18.593477613332425
transit,99.08525782974733,18.58518211124935
transit,99.08523511901656,18.57688660187179
transit,99.08521241048258,18.568591085202527
transit,99.08518970414416,18.560295561244335
WP28,99.085167,18.55200003
transit,99.09421416772395,18.550220010116274
transit,99.10326114792517,18.548439556428413
transit,99.11230794058116,18.546658668989824
transit,99.12135454566953,18.544877347853905
transit,99.13040096316784,18.543095593074085
transit,99.13944719305371,18.541313404703782
transit,99.14849323530477,18.539530782796437
transit,99.15753908989865,18.537747727405492
transit,99.16658475681304,18.535964238584413
transit,99.17563023602561,18.53418031638665
transit,99.18467552751409,18.53239596086568
transit,99.19372063125621,18.530611172074995
transit,99.20276554722972,18.52882595006808
transit,99.21181027541238,18.527040294898434
transit,99.220854815782,18.525254206619564
transit,99.2298991683164,18.523467685284995
transit,99.2389433329934,18.521680730948255
transit,99.24798730979086,18.519893343662883
transit,99.25703109868668,18.51810552348242
transit,99.26607469965876,18.51631727046042
transit,99.27511811268498,18.514528584650456
transit,99.28416133774331,18.512739466106098
transit,99.29320437481171,18.51094991488093
transit,99.30224722386818,18.50915993102853
transit,99.31128988489068,18.507369514602523
transit,99.32033235785728,18.505578665656515
transit,99.329374642746,18.503787384244102
transit,99.33841673953492,18.501995670418943
transit,99.34745864820212,18.50020352423465
transit,99.3565003687257,18.498410945744894
transit,99.36554190108382,18.49661793500331
transit,99.3745832452546,18.494824492063575
transit,99.38362440121622,18.49303061697936
transit,99.39266536894688,18.49123630980435
transit,99.4017061484248,18.48944157059223
transit,99.41074673962817,18.48764639939671
transit,99.4197871425353,18.485850796271492
transit,99.42882735712443,18.484054761270304
transit,99.43786738337388,18.482258294446865
transit,99.44690722126195,18.480461395854924
transit,99.455946870767,18.47866406554822
transit,99.46498633186737,18.47686630358051
transit,99.47402560454144,18.47506811000555
transit,99.48306468876761,18.473269484877136
transit,99.49210358452433,18.471470428249035
transit,99.50114229179,18.469670940175035
transit,99.51018081054313,18.467871020708944
transit,99.51921914076216,18.46607066990457
transit,99.52825728242564,18.464269887815735
transit,99.53729523551208,18.462468674496268
WP29,99.546333,18.46066703
transit,99.5545038256019,18.456384153671483
transit,99.56267424596551,18.45210092339058
transit,99.57084426117846,18.44781733926222
transit,99.5790138713284,18.44353340139133
transit,99.58718307650297,18.439249109882837
transit,99.59535187678985,18.434964464841645
transit,99.60352027227671,18.43067946637266
transit,99.6116882630513,18.426394114580752
transit,99.61985584920133,18.42210840957083
transit,99.62802303081453,18.417822351447754
transit,99.6361898079787,18.413535940316383
transit,99.64435618078161,18.40924917628158
transit,99.65252214931105,18.404962059448184
transit,99.66068771365487,18.40067458992104
transit,99.66885287390089,18.396386767804955
transit,99.67701763013697,18.392098593204768
transit,99.68518198245101,18.38781006622528
transit,99.69334593093089,18.383521186971286
transit,99.70150947566452,18.37923195554758
transit,99.70967261673987,18.374942372058943
transit,99.71783535424484,18.370652436610147
transit,99.72599768826744,18.36636214930595
transit,99.73415961889565,18.36207151025111
transit,99.74232114621746,18.35778051955037
transit,99.75048227032093,18.35348917730846
transit,99.7586429912941,18.349197483630114
transit,99.76680330922501,18.344905438620046
transit,99.77496322420176,18.340613042382955
transit,99.78312273631245,18.33632029502355
transit,99.7912818456452,18.332027196646514
transit,99.79944055228815,18.327733747356532
transit,99.80759885632943,18.323439947258276
transit,99.81575675785727,18.319145796456397
transit,99.82391425695982,18.314851295055554
transit,99.8320713537253,18.31055644316039
transit,99.84022804824195,18.306261240875536
transit,99.84838434059802,18.301965688305614
transit,99.85654023088175,18.297669785555254
transit,99.86469571918146,18.293373532729046
transit,99.87285080558543,18.289076929931596
transit,99.88100549018199,18.284779977267487
transit,99.88915977305948,18.280482674841306
transit,99.89731365430626,18.276185022757613
transit,99.9054671340107,18.27188702112097
transit,99.91362021226121,18.26758867003593
transit,99.9217728891462,18.26328996960704
transit,99.92992516475408,18.258990919938825
transit,99.93807703917332,18.254691521135815
transit,99.9462285124924,18.250391773302514
transit,99.95437958479977,18.246091676543447
transit,99.96253025618395,18.241791230963084
transit,99.97068052673347,18.237490436665933
transit,99.97883039653689,18.233189293756464
transit,99.98697986568273,18.228887802339145
transit,99.99512893425958,18.224585962518432
transit,100.00327760235605,18.220283774398776
transit,100.01142587006075,18.215981238084627
transit,100.01957373746228,18.2116783536804
transit,100.02772120464932,18.207375121290543
transit,100.03586827171054,18.203071541019444
transit,100.04401493873462,18.19876761297152
transit,100.05216120581025,18.194463337251165
transit,100.06030707302617,18.19015871396276
transit,100.06845254047111,18.185853743210686
transit,100.07659760823384,18.181548425099304
transit,100.0847422764031,18.177242759732987
transit,100.09288654506774,18.172936747216067
transit,100.10103041431653,18.16863038765289
transit,100.1091738842383,18.16432368114779
transit,100.11731695492192,18.16001662780508
transit,100.12545962645625,18.155709227729087
transit,100.13360189893015,18.1514014810241
transit,100.14174377243256,18.147093387794417
transit,100.14988524705237,18.142784948144328
transit,100.15802632287853,18.138476162178097
WP30,100.166167,18.13416703
transit,100.16699050577331,18.12526380141945
transit,100.16781392828184,18.1163605610984
transit,100.16863726757772,18.107457309042537
transit,100.16946052371303,18.098554045257508
transit,100.17028369673984,18.089650769749
transit,100.17110678671024,18.08074748252267
transit,100.17192979367624,18.071844183584194
transit,100.17275271768987,18.062940872939237
transit,100.17357555880314,18.05403755059347
transit,100.17439831706803,18.04513421655257
transit,100.1752209925365,18.036230870822198
transit,100.17604358526052,18.02732751340802
transit,100.17686609529198,18.018424144315723
transit,100.17768852268283,18.009520763550956
transit,100.17851086748496,18.00061737111941
transit,100.17933312975022,17.991713967026733
transit,100.18015530953049,17.982810551278607
transit,100.18097740687762,17.973907123880704
transit,100.1817994218434,17.965003684838692
transit,100.18262135447964,17.95610023415824
transit,100.18344320483813,17.94719677184501
transit,100.18426497297064,17.938293297904693
transit,100.18508665892891,17.929389812342936
transit,100.18590826276468,17.920486315165423
transit,100.18672978452966,17.911582806377822
transit,100.18755122427554,17.9026792859858
transit,100.18837258205399,17.893775753995037
transit,100.18919385791668,17.88487221041119
transit,100.19001505191525,17.87596865523994
transit,100.19083616410131,17.867065088486957
transit,100.19165719452647,17.858161510157903
transit,100.19247814324231,17.849257920258456
transit,100.19329901030042,17.840354318794283
transit,100.19411979575233,17.831450705771058
transit,100.19494049964956,17.822547081194454
transit,100.19576112204365,17.81364344507013
transit,100.19658166298608,17.804739797403776
transit,100.19740212252833,17.79583613820105
transit,100.19822250072187,17.786932467467622
transit,100.19904279761813,17.778028785209173
transit,100.19986301326854,17.769125091431366
transit,100.20068314772452,17.76022138613987
transit,100.20150320103743,17.75131766934037
transit,100.20232317325865,17.74241394103852
transit,100.20314306443954,17.73351020124001
transit,100.20396287463144,17.72460644995049
transit,100.20478260388566,17.715702687175646
transit,100.2056022522535,17.706798912921148
transit,100.20642181978623,17.69789512719267
transit,100.20724130653514,17.688991329995876
transit,100.20806071255146,17.68008752133644
transit,100.20888003788642,17.671183701220038
transit,100.20969928259122,17.662279869652338
transit,100.21051844671707,17.653376026639016
transit,100.21133753031515,17.64447217218574
transit,100.2121565334366,17.635568306298183
transit,100.21297545613257,17.626664428982014
transit,100.21379429845418,17.617760540242912
transit,100.21461306045254,17.608856640086547
transit,100.21543174217872,17.59995272851859
transit,100.21625034368381,17.59104880554471
transit,100.21706886501885,17.582144871170584
transit,100.21788730623487,17.57324092540189
transit,100.2187056673829,17.56433696824429
transit,100.21952394851395,17.555432999703466
transit,100.22034214967898,17.546529019785076
transit,100.22116027092896,17.537625028494805
transit,100.22197831231483,17.528721025838326
transit,100.22279627388754,17.519817011821306
transit,100.22361415569797,17.510912986449423
transit,100.22443195779705,17.502008949728346
transit,100.22524968023563,17.49310490166375
transit,100.22606732306458,17.484200842261306
transit,100.22688488633474,17.475296771526693
transit,100.22770237009695,17.46639268946558
transit,100.22851977440199,17.45748859608363
transit,100.22933709930066,17.448584491386537
transit,100.23015434484375,17.439680375379965
transit,100.23097151108199,17.430776248069588
transit,100.23178859806613,17.421872109461066
transit,100.23260560584689,17.4129679595601
transit,100.23342253447497,17.40406379837234
transit,100.23423938400106,17.395159625903467
transit,100.23505615447581,17.386255442159158
transit,100.23587284594991,17.37735124714509
transit,100.23668945847396,17.368447040866933
transit,100.23750599209859,17.359542823330347
transit,100.23832244687439,17.35063859454103
transit,100.23913882285196,17.341734354504638
transit,100.23995512008185,17.332830103226854
transit,100.2407713386146,17.323925840713354
transit,100.24158747850078,17.315021566969808
transit,100.24240353979084,17.30611728200189
transit,100.24321952253534,17.29721298581528
transit,100.24403542678472,17.28830867841564
transit,100.24485125258946,17.27940435980865
WP31,100.245667,17.27050003
transit,100.24647026068472,17.261725471711873
transit,100.24727344539025,17.25295090256133
transit,100.24807655416477,17.244176322553795
transit,100.24887958705645,17.2354017316947
transit,100.24968254411345,17.22662712998947
transit,100.25048542538393,17.217852517443536
transit,100.25128823091599,17.209077894062318
transit,100.25209096075777,17.200303259851253
transit,100.25289361495734,17.191528614815773
transit,100.25369619356279,17.182753958961296
transit,100.25449869662219,17.173979292293247
transit,100.25530112418357,17.165204614817068
transit,100.25610347629498,17.156429926538177
transit,100.25690575300443,17.14765522746201
transit,100.2577079543599,17.13888051759399
transit,100.2585100804094,17.13010579693954
transit,100.25931213120087,17.12133106550411
transit,100.2601141067823,17.1125563232931
transit,100.26091600720159,17.10378157031196
transit,100.26171783250666,17.0950068065661
transit,100.26251958274544,17.086232032060977
transit,100.26332125796579,17.07745724680199
transit,100.2641228582156,17.06868245079459
transit,100.26492438354272,17.059907644044195
transit,100.265725833995,17.05113282655624
transit,100.26652720962025,17.042357998336144
transit,100.26732851046629,17.03358315938934
transit,100.26812973658089,17.024808309721273
transit,100.26893088801187,17.016033449337357
transit,100.26973196480694,17.00725857824302
transit,100.27053296701388,16.9984836964437
transit,100.27133389468041,16.989708803944822
transit,100.27213474785425,16.98093390075181
transit,100.2729355265831,16.972158986870113
transit,100.27373623091462,16.963384062305142
transit,100.27453686089652,16.95460912706233
transit,100.2753374165764,16.94583418114712
transit,100.27613789800193,16.937059224564926
transit,100.27693830522072,16.928284257321177
transit,100.27773863828037,16.91950927942132
transit,100.27853889722849,16.910734290870778
transit,100.27933908211261,16.90195929167497
transit,100.28013919298034,16.893184281839343
transit,100.28093922987918,16.884409261369314
transit,100.28173919285669,16.87563423027033
transit,100.28253908196035,16.866859188547803
transit,100.28333889723767,16.85808413620717
transit,100.28413863873612,16.84930907325387
transit,100.2849383065032,16.840533999693328
transit,100.28573790058631,16.831758915530973
transit,100.2865374210329,16.82298382077224
transit,100.28733686789042,16.814208715422556
transit,100.28813624120622,16.805433599487355
transit,100.28893554102771,16.796658472972066
transit,100.28973476740228,16.787883335882125
transit,100.29053392037726,16.779108188222956
Phitsanulok,100.291333,16.77033303
transit,100.29136817727955,16.761526221146873
transit,100.29140335132223,16.752719404776496
transit,100.29143852213012,16.743912580892363
transit,100.29147368970533,16.735105749497954
transit,100.29150885404994,16.726298910596743
transit,100.29154401516607,16.71749206419222
transit,100.2915791730558,16.70868521028787
transit,100.29161432772122,16.699878348887182
transit,100.29164947916443,16.691071479993624
transit,100.29168462738754,16.682264603610708
transit,100.29171977239261,16.673457719741904
transit,100.29175491418177,16.6646508283907
transit,100.29179005275708,16.655843929560593
transit,100.29182518812065,16.64703702325506
transit,100.29186032027457,16.638230109477604
transit,100.29189544922092,16.6294231882317
transit,100.29193057496178,16.620616259520865
transit,100.29196569749925,16.61180932334857
transit,100.29200081683543,16.603002379718312
transit,100.29203593297238,16.594195428633583
transit,100.29207104591221,16.58538847009788
transit,100.292106155657,16.5765815041147
transit,100.29214126220882,16.567774530687533
transit,100.29217636556977,16.55896754981988
transit,100.29221146574193,16.550160561515234
transit,100.29224656272737,16.541353565777104
transit,100.29228165652819,16.532546562608974
transit,100.29231674714646,16.52373955201435
transit,100.29235183458427,16.51493253399673
transit,100.29238691884368,16.506125508559624
transit,100.29242199992679,16.49731847570652
transit,100.29245707783568,16.488511435440927
transit,100.29249215257241,16.479704387766347
transit,100.29252722413908,16.470897332686278
transit,100.29256229253774,16.462090270204232
transit,100.29259735777049,16.45328320032371
transit,100.29263241983939,16.444476123048226
transit,100.29266747874652,16.435669038381274
transit,100.29270253449396,16.426861946326365
transit,100.29273758708376,16.418054846887017
transit,100.29277263651802,16.40924774006672
transit,100.29280768279881,16.400440625869
transit,100.29284272592818,16.391633504297353
transit,100.29287776590822,16.3828263753553
transit,100.292912802741,16.374019239046344
transit,100.29294783642857,16.365212095374012
transit,100.29298286697302,16.3564049443418
transit,100.2930178943764,16.34759778595323
transit,100.2930529186408,16.338790620211814
transit,100.29308793976826,16.329983447121073
transit,100.29312295776086,16.32117626668451
transit,100.29315797262066,16.312369078905654
transit,100.29319298434974,16.30356188378801
transit,100.29322799295015,16.294754681335107
transit,100.29326299842396,16.285947471550458
transit,100.29329800077322,16.277140254437583
WP33,100.293333,16.26833303
transit,100.29337072366047,16.25939350035479
transit,100.29340844390907,16.250453963169708
transit,100.2934461607481,16.241514418448443
transit,100.29348387417984,16.232574866194685
transit,100.29352158420659,16.223635306412106
transit,100.29355929083063,16.2146957391044
transit,100.29359699405423,16.205756164275254
transit,100.2936346938797,16.196816581928353
transit,100.2936723903093,16.187876992067388
transit,100.29371008334532,16.178937394696046
transit,100.29374777299003,16.169997789818012
transit,100.29378545924574,16.161058177436978
transit,100.29382314211472,16.152118557556648
transit,100.29386082159924,16.143178930180696
transit,100.29389849770158,16.134239295312824
transit,100.29393617042402,16.125299652956723
transit,100.29397383976884,16.116360003116085
transit,100.29401150573831,16.107420345794612
transit,100.29404916833472,16.09848068099599
transit,100.29408682756033,16.089541008723923
transit,100.29412448341743,16.0806013289821
transit,100.29416213590828,16.071661641774227
transit,100.29419978503516,16.062721947103995
transit,100.29423743080034,16.05378224497511
transit,100.2942750732061,16.044842535391272
transit,100.2943127122547,16.035902818356174
transit,100.2943503479484,16.026963093873523
transit,100.29438798028949,16.01802336194703
transit,100.29442560928022,16.009083622580377
transit,100.29446323492289,16.000143875777283
transit,100.29450085721973,15.991204121541449
transit,100.29453847617303,15.98226435987658
transit,100.29457609178505,15.973324590786381
transit,100.29461370405804,15.964384814274554
transit,100.29465131299429,15.955445030344817
transit,100.29468891859605,15.94650523900087
transit,100.29472652086558,15.937565440246429
transit,100.29476411980515,15.928625634085197
transit,100.29480171541702,15.91968582052088
transit,100.29483930770344,15.910745999557196
transit,100.2948768966667,15.90180617119786
transit,100.29491448230901,15.892866335446582
transit,100.29495206463267,15.88392649230707
transit,100.29498964363992,15.874986641783046
transit,100.29502721933302,15.866046783878213
transit,100.29506479171424,15.857106918596296
transit,100.2951023607858,15.848167045941008
transit,100.29513992655001,15.839227165916071
transit,100.29517748900908,15.83028727852519
transit,100.29521504816526,15.821347383772098
transit,100.29525260402083,15.812407481660507
transit,100.29529015657803,15.803467572194137
transit,100.29532770583913,15.79452765537671
transit,100.29536525180634,15.785587731211944
transit,100.29540279448194,15.77664779970356
transit,100.29544033386819,15.767707860855294
transit,100.2954778699673,15.758767914670852
transit,100.29551540278153,15.749827961153965
transit,100.29555293231316,15.740888000308354
transit,100.2955904585644,15.731948032137758
transit,100.2956279815375,15.723008056645888
transit,100.29566550123474,15.714068073836485
transit,100.29570301765833,15.705128083713264
transit,100.2957405308105,15.696188086279957
transit,100.29577804069353,15.687248081540293
transit,100.29581554730964,15.67830806949801
transit,100.29585305066108,15.669368050156828
transit,100.2958905507501,15.66042802352049
transit,100.29592804757891,15.651487989592715
transit,100.29596554114978,15.642547948377242
transit,100.29600303146493,15.633607899877804
transit,100.29604051852661,15.624667844098143
transit,100.29607800233705,15.61572778104198
transit,100.29611548289849,15.606787710713057
transit,100.29615296021316,15.597847633115112
transit,100.2961904342833,15.588907548251884
transit,100.29622790511115,15.57996745612711
transit,100.29626537269893,15.571027356744525
transit,100.29630283704888,15.562087250107867
transit,100.29634029816324,15.553147136220877
transit,100.29637775604424,15.544207015087304
transit,100.2964152106941,15.535266886710884
transit,100.29645266211504,15.52632675109536
transit,100.29649011030932,15.51738660824447
transit,100.29652755527916,15.508446458161966
transit,100.29656499702678,15.499506300851582
transit,100.2966024355544,15.490566136317074
transit,100.29663987086427,15.481625964562182
transit,100.2966773029586,15.472685785590649
transit,100.29671473183961,15.463745599406233
transit,100.29675215750954,15.454805406012671
transit,100.29678957997062,15.445865205413721
transit,100.29682699922505,15.436924997613124
transit,100.29686441527505,15.427984782614642
transit,100.29690182812287,15.419044560422003
transit,100.29693923777072,15.410104331038985
transit,100.29697664422082,15.401164094469324
transit,100.29701404747537,15.392223850716775
transit,100.29705144753662,15.3832835997851
transit,100.29708884440677,15.374343341678044
transit,100.29712623808804,15.365403076399367
transit,100.29716362858267,15.356462803952828
transit,100.29720101589284,15.347522524342171
transit,100.29723840002077,15.338582237571163
transit,100.2972757809687,15.329641943643564
transit,100.29731315873885,15.32070164256313
transit,100.29735053333339,15.311761334333612
transit,100.29738790475457,15.302821018958783
transit,100.29742527300459,15.293880696442397
transit,100.29746263808566,15.284940366788215
WP34,100.2975,15.27600003
transit,100.30069924279596,15.26770949073969
transit,100.30389823445499,15.259418899695044
transit,100.30709697513836,15.251128256898525
transit,100.31029546500737,15.24283756238261
transit,100.31349370422318,15.234546816179758
transit,100.31669169294699,15.226256018322408
transit,100.31988943133992,15.217965168843028
transit,100.32308691956304,15.209674267774032
transit,100.32628415777738,15.20138331514786
transit,100.32948114614398,15.193092310996935
transit,100.33267788482374,15.184801255353674
transit,100.3358743739776,15.176510148250474
transit,100.33907061376644,15.168218989719747
transit,100.34226660435107,15.15992777979387
transit,100.34546234589229,15.15163651850525
transit,100.3486578385508,15.143345205886236
transit,100.35185308248737,15.135053841969224
transit,100.35504807786259,15.126762426786561
transit,100.35824282483712,15.118470960370601
transit,100.36143732357152,15.110179442753697
transit,100.36463157422632,15.101887873968192
transit,100.367825576962,15.093596254046412
transit,100.37101933193902,15.085304583020678
transit,100.37421283931778,15.077012860923318
transit,100.37740609925865,15.06872108778664
transit,100.38059911192194,15.060429263642948
transit,100.38379187746793,15.052137388524525
transit,100.38698439605686,15.043845462463674
transit,100.39017666784893,15.035553485492663
transit,100.39336869300428,15.027261457643776
transit,100.39656047168305,15.018969378949272
transit,100.39975200404527,15.01067724944141
transit,100.40294329025099,15.00238506915245
transit,100.40613433046019,14.99409283811462
transit,100.40932512483282,14.985800556360166
transit,100.41251567352877,14.977508223921316
transit,100.41570597670791,14.969215840830294
transit,100.41889603453006,14.96092340711931
transit,100.42208584715502,14.95263092282057
transit,100.42527541474247,14.944338387966276
transit,100.42846473745215,14.936045802588618
transit,100.4316538154437,14.927753166719786
transit,100.43484264887672,14.91946048039195
transit,100.43803123791079,14.911167743637288
transit,100.44121958270544,14.90287495648796
transit,100.44440768342017,14.894582118976123
transit,100.4475955402144,14.886289231133915
transit,100.45078315324754,14.87799629299349
transit,100.45397052267896,14.869703304586976
